business_id,uid,rid,stars,comment
_9uNm7NNMgiJyzEwLY9ccg,Edhsd2A56QLABhmrIWEprQ,XZX_yu_9QCOA01QJ9sOxEw,4,Look; you don't come here for frills. It's basic pizza by the slice. But it's also cheap; big; and tastes surprisingly good - there's no grease dripping off your hands or questionable toppings. And a few days a week; they'll even scoop a handful of fries on top in case you need that extra calorie boost. ..Cheap; good pizza. What's not to like?
9XMdULm5NCZcq3pO1Loejw,VcveOBK2hOb2-gpZHjwtww,_s5lkrdop0Z0ZDhmJN_kFw,3,My boyfriend brought my family and I to this restaurant. I like the idea that the chef cooks in front of you and our chef was hilarious; which made the environment more welcoming. However; the food was still too simple for me. The shrimp was marinated pretty well and they give large amounts so many of you will surely feel full.
9XMdULm5NCZcq3pO1Loejw,EMpjcN4Jf8ehkWUAwinnYA,LGsF97MHAgWn_yOW2XaADg,5,J'ai adoré mon expérience chez Kobé. Nous y sommes allés pour le 60e de ma mère et c'est un endroit parfait pour un anniversaire. La nourriture est excellente; tant le porc; les crevettes; mais surtout le filet mignon! Les chefs sont plein d'humour et savent faire un show impressionnant. Pour les fêtés; 3 serveurs viennent à votre table et chantent Bonne Fête accompagnés d'un gong. Bref; du plaisir pour les yeux et les papilles!
9XMdULm5NCZcq3pO1Loejw,sck44wZW844jqTzKhQOHug,8K4uES-rEVWpKEawzn2KOw,3,It was good very funny the cook would have been better to serve all the food together and not part by part ! Meaning he cooks the shrimps and gives it cooks chicken gives it cooks rice and gives it ! Man im hungry i wanna eat loool
9XMdULm5NCZcq3pO1Loejw,QYC3HlU2lVeocJSU_UP73A,3FylnPlaECSuWba8QxmJTA,4,I am giving 4 stars because after reading the comments; I thought I would be disappointed. We actually got Groupon for it so that's why we went. The portion were extremely generous and the meat was fresh. The cook was funny and entertaining; we actually enjoyed the experience. I wouldn't necessarily go back but I didn't feel like I wasted my time and/or money.
9XMdULm5NCZcq3pO1Loejw,iqQBsjqOF9xgIAbsZ2sAZA,GAV-04nGYkHABKzqtDm9pw,4,As a treat for my sister's 40th birthday; I wanted something special and that we never tried...I read some of the bad reviews here (and on tripadvisor); but still chose here because they have free parking and a Sunday to Thursday menu which is about $10 less per person. (it helps a lot when paying for 5 people). I would have preferred Toyo downtown; but it would have cost way too much...We arrived a bit too early when they opened and were the only ones there; the service took a while to get going. Once we got apps and drinks; things improved..The tempura and chicken wings were delicious; the spring rolls were good; but only 2 small rolls for $5...Once we finished; we met our cook who was very polite and cordial but not as flashy as some of the cooks I saw on youtube...Yes it's cheesy and tacky and it feels like the 70's inside. Real Japanese people probably don't eat like this; but we had fun; which is what matters. The food was pretty tasty and we were all full when we left. ..You get soup; salad; the Teppanyaki of your choice with tea and dessert; and a nice little show for about $20...They also gave us a couple of bamboo calendars. The service is pretty good; but they wait for a table to be full before sending a chef; so you might be dining with strangers..but it's the same at other Japanese steakhouses...This place is a bit out of the way; but there is free parking and it's about a block from the Metro Langelier Subway Station.
ABtMH47_GMTr5lysPib96g,ZwLfrWgTq7uFBQMEjr5ugA,cy2ZD0b6bJKmbSuExnPN_A,3,Yes; one can't expect culinary bliss inside the Montreal airport.  We were stuck between flights; unaware at that point that our four-hour layover would end up lasting sixteen thanks to Air Canada's rubber band breaking on their flying yak.  Before realizing this fact; we took a break at Cabine M; and credit given for having a unique name.  Not sure what the M stands for; Montreal or Marcotte (found on their menu).  The décor was simple enough; and I liked the dividing wall offering some measure of privacy.  However; I doubt the wall of wine on the near wall has ever been opened...Beyond their simple menu; they also offer a chef's tasting page designed (apparently) by something called HMSHost; which I discovered later was some gigantic conglomerate responsible for menus and meals for other restaurants specialized in catering to travelers.  Why travelers needed their own specialized menu; I'll never know.  Apparently Cabine M (Marvel?) couldn't be bothered to design one on their own...I guess?  Odd that they'd call it a Chef's Tasting since obviously the chef on tap at Cabine M (Mancy?) had no hand in the creation of this menu.  Odd coincidence; HMSHost is owned by Autogrill; something I would get to know very well on my upcoming trip to Italy (the same one delayed).  ..So yeah; we ordered the tasting menu.  For $26; it promised (apparently) four starter courses and your choice of one protein among three.  Sounds like a steal.  Here is where things get a little muddy: a tasting menu involves several plates over a long period.  What Cabine M (Math?) did was throw all five selections on a single plate and serve it all at once.  I ordered the rosemary grilled chicken breast.  The tasting starters promised a reversed nacho; roasted asparagus; Caesar salad; and a chef's potato.  Let's call this out for what it was--a full page advertising a single plate of food.  Talk about pretentious.  The chicken breast was resting on the asparagus and potatoes; next to the salad with four tortillas resting in a small cup of salsa.  ..No; you're right; squirting tube-fed salad dressing over uncut Romaine with three croutons on top equates avante garde.  Why the hell; did this plate require a page of detail?  It's one plate of food.  It wasn't bad; but holy crap; was that a lot of hype for what amounted to very little food.  I counted five potatoes the size of D&D dodecahedrons.  Three; count'em; three tortillas.  Three croutons over uncut Romaine.  Even the chicken wasn't very big; and this restaurant needed to outsource this page to a giant multi-national conglomerate?..I don't think I have properly explained how exaggerated this plate was.  This entire offering required 55 words on its own isolated laminated page.  The nachos; asparagus; potatoes; and salad were each given their own paragraph with header and description.  Each possible alternate protein had its own suggested wine offering.  Not even posh bistros in downtown London have the gall to put this much effort into a single plate of food.  If it was stellar; an iconic upper echelon of gastronomic bliss; I could see about giving them a pass; but at the end of the day; it was simply okay.  I can't stand it when restaurants go the artsy fartsy approach to salad--uncut lettuce with squirted dressing; forcing me to make a mess with knife and fork in order to enjoy a simple salad.  Sorry; Cabine M (Mediocre...); get a real tasting menu designed by your local chef and try again; and use less words this time.    ..Food:  2.5/5.Service:  3/5.Presentation:  2.5/5.Value:  3/5.Recommendation:  2.75/5
B09fjWeac4RCygHPFryYvw,h_pWuc_XfoR2Ht29L5hlIQ,liUrw64_BJ0YGFkq8prfxw,5,Outstanding ice cream with that amazing maple butter swirl! This place is just fabulous. Don't be discouraged by the line. It's a popular place and the proprietor is delightful!
B09fjWeac4RCygHPFryYvw,Zv_rMzv_8-c2-g0WtEXlTg,16_JxOgajR_erTe7ED3_dw,4,Imagine the regular vanilla ice cream. Now... Imagine it with maple! Not too much... Just enough to make it awesome! ..But I'm not satisfied and... I chose to dip it on chocolat noir! ..Just as delicious as you are thinking. But they have also other options. Of course! ..They recently open this year at the Marché Atwater and for me they already deserve to be considered as a choice of dessert after having lunch at the market.
BCzug9UfSB0jlU6Xa8txpg,HyGuZIfb_jwjXzMCerAJ4g,VrujLSxLmvbS-gdXQIgU6w,3,OOH; a coffee place besides Starbucks and Tim Horton's. Rare. Second Cup has pretty good coffee--for some reason; every Starbucks I've been to in Montreal can't get coffee or tea right. I don't know how anyone can screw up tea; but they did. So thankfully; there's Second Cup...The only weird thing about Second Cup is that their bathrooms are behind some locked gate you can only get to with a key attached to a plastic LADLE. So odd.
BCzug9UfSB0jlU6Xa8txpg,augJQotyLB503iq1gVJ_tg,NnRNXCWpIbkHkU5LO9mQLQ,2,I dropped in for a coffee today at Second Cup.  I prefer the medium roast (Paradiso) coffee here to the other coffee places coffee.  Yes I know; how boring?!?!  However I just wanted a good cup of coffee...Wow is the staff here packed compared to some of the other places!  They had about 4-5 people at the counter taking order after order for the lineup they had.  They were really fast and greeted me in french and english.  They were really nice; really fast to get my coffee and had me in and out of there in less than a minute. ..Well run show Second Cup on Sainte-Catherine Rue!
BHTWG6p3FsnnlCGMotvuAQ,SrGeRCP2vSg3GXh1_ysYTA,OcsHiUy6sA3EwqlXQc1zbQ,5,Best take out lasagna in Montreal -  a huge family favorite
BHTWG6p3FsnnlCGMotvuAQ,A9RKvWz-as6hzSKS_xwVrw,5KmAg-3BIKYcD73mIUR7gg,5,yum!  my parents and i enjoyed some delicious homemade italian fare at pasta casareccia's.  half is a lunch eatery that has a 50's meets 80's kitch interior and half displays all the goodies that you can take home with you.  the specials are listed on a chalkboard near a shiny red vespa that is up for a drawing - all you put is your name and number on the back of your bill to enter...the spaghetti with meat sauce (i asked for a little bit spicy) was fantastic!  there is nothing like fresh pasta.  the meat ravioli au gratin was also very good.  we finished the meal with the homemade tiramisu which was light; fluffy and creamy with our coffees...afterwards; we couldn't pass up the chance to buy and take home some meat lasagna and more spaghetti with spicy meat sauce.  after 2 lunches in a row of pasta from this joint - i'm still humming italian tunes.  the lasagna by the way is the best i have ever tasted!
BHTWG6p3FsnnlCGMotvuAQ,qKpkRCPk4ycbllTfFcRbNw,9YaO0Ym2kVD2Dsxh8bngxw,4,J'aime bien le local un peu oldy bien entretenu; quoique petit; produits italiens pour apporter ainsi qu'un table avertie et limité pour les commensales. Service un peu rude en restant professionnel !
BHTWG6p3FsnnlCGMotvuAQ,iXWPU9J4A7JU3TYKW0RwdA,xVVSRE1B3ZqOlWF-itunvQ,5,Excellent special of the day:  house made Agnolotti filled with Squash in a sage; butter; Parmesan sauce!  Whole wheat penne;  house made; with primavera sauce !  Finished our meal with a homemade tiramisu!  Excellent Service; too!..I try to go to fresh pasta restaurants; and this place is fresh and fantastic!
BHTWG6p3FsnnlCGMotvuAQ,R-WeeJj8sL2o-6kiT4OblA,I5dCGpBpoSGOs1clehI_zg,5,I brought my date whom is Italian to this restaurant and it did not disappoint. The waiter was patient and attentive. For starters we got the Arugula mozzarella with ham and it was amazing. The mozzarella is melt in your mouth. I had the fettuccine Alfredo with shrimp and it was probably the best pasta I have ever tasted. My date chose the cannelloni with cheese and tomato sauce. Everything was delicious. We had cannoli for desert and it was excellent. We liked the deli small restaurant vibe and the ambiance. I will be sure to pass by again!
BHTWG6p3FsnnlCGMotvuAQ,U2OPJc9c1q7VToeKeTZ-UA,1YFAyVtq5awgGFjS2-ryPg,4,This restaurant is on a street corner of Sherbrooke but doesn't visually stand out - however it is an interesting place to eat at or to shop in.  There is seating in front and a larger room in back that can host private events. There is also a small section where you can buy Italian grocery items that you won't see at your local grocery store. The service is excellent - friendly and knowledgeable.  I enjoyed the food - I went with classics (caesar salad and fettuccine Alfredo) and wasn't disappointed - friends had some of the specials and deconstructed salad - too many options to list - everyone left full and happy.
